Complexity,Loss,Equation
1,0.024794858,"-0.7404777"
3,0.0186602,"-0.23947573 - x0"
4,0.004927206,"exp(x0) * -0.42077774"
5,0.00044714528,"(x0 * -0.53622127) + -0.47182146"
6,0.00022454947,"exp(x0 * -0.7783458) - 1.435059"
7,0.0001762536,"-1.0908183 - (-1.7475449 / exp(exp(x0)))"
9,0.0001703906,"-1.0690918 - (-1.8355342 / exp(exp(x0 - -0.07286487)))"
10,0.00011507598,"-0.9788411 / exp(exp(0.73226196 - exp(x0 / 0.6729432)))"
