Complexity,Loss,Equation
1,0.117099546,"0.17817038"
3,0.017497147,"0.004312126 ^ x0"
4,0.017496102,"square(0.06641275 ^ x0)"
5,0.00035085314,"exp(cube(x0 * -5.080141))"
7,2.3635439e-5,"exp(cube((x0 + -0.031374335) * -6.1043468))"
11,9.622633e-6,"cube(cube(exp(cube(x0 * (-1.8367637 - (x0 / 0.3218792))))))"
12,9.6166195e-6,"cube(cube(square(exp(cube(x0 * (-1.4549537 - (x0 / 0.40310153)))))))"
