Complexity,Loss,Equation
1,0.10272354,"0.16800211"
3,0.012259082,"0.0031832051 ^ x0"
4,0.012259079,"cube(0.14712772 ^ x0)"
5,0.008122694,"(0.0009387749 ^ x0) * 1.2827082"
6,0.0014595641,"cube((7.942441e-5 ^ x0) ^ x0)"
7,0.0014595427,"cube(cube((0.04312681 ^ x0) ^ x0))"
8,0.001146703,"cube(((4.4997545e-5 ^ x0) / 0.8415559) ^ x0)"
9,0.00063029415,"square(square(((4.4997545e-5 ^ x0) / 0.57768565) ^ x0))"
12,0.00062699267,"square(exp(x0 / 0.8980669) * cube((0.0010803613 ^ x0) ^ x0))"
