Complexity,Loss,Equation
1,0.025630658,"-0.74022645"
3,0.017974192,"-0.2392261 - x0"
4,0.004685301,"exp(x0) * -0.4210418"
5,0.00046007737,"-0.46707657 - (x0 * 0.5452086)"
6,0.00023067275,"exp(x0 * -0.7979531) + -1.4289141"
8,7.539064e-5,"-0.4719002 - exp(-0.75952274 / (x0 + 0.11105481))"
10,5.8479363e-5,"-0.33613554 - exp(-0.47186017 / sqrt(square(x0) + 0.058172747))"
